,country,year,gdp,income,electricity_consumption
2032,Cote d'Ivoire,1988,34500000000.0,3840.0,175.0
2033,Cote d'Ivoire,1989,38600000000.0,3690.0,161.0
2034,Cote d'Ivoire,1990,38100000000.0,3290.0,160.0
2035,Cote d'Ivoire,1991,38100000000.0,3170.0,148.0
2036,Cote d'Ivoire,1992,37900000000.0,3050.0,153.0
2037,Cote d'Ivoire,1993,37700000000.0,2940.0,144.0
2038,Cote d'Ivoire,1994,38500000000.0,2860.0,146.0
2039,Cote d'Ivoire,1995,41200000000.0,2970.0,176.0
2040,Cote d'Ivoire,1996,44000000000.0,3100.0,162.0
2041,Cote d'Ivoire,1997,46500000000.0,3110.0,172.0
2042,Cote d'Ivoire,1998,48900000000.0,3170.0,187.0
2043,Cote d'Ivoire,1999,49900000000.0,3130.0,176.0
2044,Cote d'Ivoire,2000,48500000000.0,2990.0,174.0
2045,Cote d'Ivoire,2001,48600000000.0,2920.0,182.0
2046,Cote d'Ivoire,2002,47800000000.0,2810.0,177.0
2047,Cote d'Ivoire,2003,47100000000.0,2710.0,174.0
2048,Cote d'Ivoire,2004,47700000000.0,2690.0,173.0
2049,Cote d'Ivoire,2005,48500000000.0,2680.0,172.0
2050,Cote d'Ivoire,2006,48900000000.0,2660.0,182.0
2051,Cote d'Ivoire,2007,49600000000.0,2650.0,187.0
2052,Cote d'Ivoire,2008,50800000000.0,2660.0,196.0
2053,Cote d'Ivoire,2009,52700000000.0,2680.0,201.0
2054,Cote d'Ivoire,2010,54300000000.0,2670.0,215.0
2055,Cote d'Ivoire,2011,51700000000.0,2500.0,197.0
2056,Cote d'Ivoire,2012,56300000000.0,2700.0,235.0
2057,Cote d'Ivoire,2013,60400000000.0,2860.0,233.0
2058,Croatia,1965,40500000000.0,9220.0,2970.0
2059,Croatia,1966,42400000000.0,9820.0,2970.0
2060,Croatia,1967,42800000000.0,10100.0,2970.0
2061,Croatia,1968,43400000000.0,10500.0,2970.0
2062,Croatia,1969,48000000000.0,11200.0,2970.0
2063,Croatia,1970,50100000000.0,11900.0,2970.0
2064,Croatia,1971,55600000000.0,12800.0,2970.0
2065,Croatia,1972,57200000000.0,13100.0,2970.0
2066,Croatia,1973,58900000000.0,13600.0,2970.0
2067,Croatia,1974,66200000000.0,14700.0,2970.0
2068,Croatia,1975,66000000000.0,15000.0,2970.0
2069,Croatia,1976,67700000000.0,15600.0,2970.0
2070,Croatia,1977,72300000000.0,16800.0,2970.0
2071,Croatia,1978,76100000000.0,18000.0,2970.0
2072,Croatia,1979,81000000000.0,19000.0,2970.0
2073,Croatia,1980,84900000000.0,19300.0,2970.0
2074,Croatia,1981,86300000000.0,19200.0,2970.0
2075,Croatia,1982,86800000000.0,19200.0,2970.0
2076,Croatia,1983,87500000000.0,18800.0,2970.0
2077,Croatia,1984,89500000000.0,19100.0,2970.0
2078,Croatia,1985,90100000000.0,19000.0,2970.0
2079,Croatia,1986,93500000000.0,19500.0,2970.0
2080,Croatia,1987,92100000000.0,19400.0,2970.0
2081,Croatia,1988,90500000000.0,19200.0,2970.0
2082,Croatia,1989,89100000000.0,18900.0,2970.0
2083,Croatia,1990,82600000000.0,17500.0,2970.0
2084,Croatia,1991,65200000000.0,13700.0,2610.0
2085,Croatia,1992,57600000000.0,12200.0,2230.0
2086,Croatia,1993,52900000000.0,11300.0,2220.0
2087,Croatia,1994,56100000000.0,11900.0,2200.0
2088,Croatia,1995,59900000000.0,12800.0,2310.0
2089,Croatia,1996,63500000000.0,13700.0,2410.0
2090,Croatia,1997,67800000000.0,14700.0,2610.0
2091,Croatia,1998,69600000000.0,15000.0,2630.0
2092,Croatia,1999,69000000000.0,14900.0,2780.0
2093,Croatia,2000,70800000000.0,15600.0,2830.0
2094,Croatia,2001,73700000000.0,16800.0,2990.0
2095,Croatia,2002,77100000000.0,17600.0,3190.0
2096,Croatia,2003,80000000000.0,18600.0,3260.0
2097,Croatia,2004,82600000000.0,19300.0,3430.0
2098,Croatia,2005,87300000000.0,20100.0,3580.0
2099,Croatia,2006,91500000000.0,21100.0,3740.0
2100,Croatia,2007,96000000000.0,22200.0,3850.0
2101,Croatia,2008,97900000000.0,22700.0,3990.0
2102,Croatia,2009,91100000000.0,21000.0,3820.0
2103,Croatia,2010,89100000000.0,20800.0,3920.0
2104,Croatia,2011,89200000000.0,20800.0,3900.0
2105,Croatia,2012,87300000000.0,20300.0,3820.0
2106,Croatia,2013,86300000000.0,20300.0,3750.0
2107,Cuba,1965,76000000000.0,4500.0,506.0
2108,Cuba,1966,79900000000.0,4640.0,506.0
2109,Cuba,1967,89200000000.0,5080.0,506.0
2110,Cuba,1968,84100000000.0,4700.0,506.0
2111,Cuba,1969,83100000000.0,4570.0,506.0
2112,Cuba,1970,80300000000.0,4340.0,506.0
2113,Cuba,1971,86800000000.0,4600.0,506.0
2114,Cuba,1972,90900000000.0,4740.0,515.0
2115,Cuba,1973,99000000000.0,5080.0,547.0
2116,Cuba,1974,104000000000.0,5250.0,571.0
2117,Cuba,1975,109000000000.0,5440.0,623.0
2118,Cuba,1976,112000000000.0,5510.0,670.0
2119,Cuba,1977,117000000000.0,5700.0,721.0
2120,Cuba,1978,124000000000.0,5990.0,788.0
2121,Cuba,1979,127000000000.0,6090.0,862.0
2122,Cuba,1980,125000000000.0,5980.0,840.0
2123,Cuba,1981,135000000000.0,6440.0,963.0
2124,Cuba,1982,138000000000.0,6530.0,1010.0
2125,Cuba,1983,141000000000.0,6850.0,1050.0
2126,Cuba,1984,145000000000.0,7360.0,1120.0
2127,Cuba,1985,148000000000.0,7460.0,1000.0
2128,Cuba,1986,148000000000.0,7390.0,1070.0
2129,Cuba,1987,147000000000.0,7120.0,1090.0
2130,Cuba,1988,150000000000.0,7270.0,1150.0
2131,Cuba,1989,150000000000.0,7270.0,1190.0
2132,Cuba,1990,150000000000.0,6860.0,1210.0
2133,Cuba,1991,132000000000.0,5700.0,1050.0
2134,Cuba,1992,114000000000.0,4780.0,904.0
2135,Cuba,1993,95800000000.0,3670.0,840.0
2136,Cuba,1994,97700000000.0,3640.0,898.0
2137,Cuba,1995,101000000000.0,3810.0,919.0
2138,Cuba,1996,110000000000.0,4250.0,974.0
2139,Cuba,1997,114000000000.0,4400.0,1040.0
2140,Cuba,1998,115000000000.0,4310.0,1050.0
2141,Cuba,1999,123000000000.0,4490.0,1080.0
2142,Cuba,2000,129000000000.0,4880.0,1140.0
2143,Cuba,2001,133000000000.0,5060.0,1160.0
2144,Cuba,2002,135000000000.0,5130.0,1190.0
2145,Cuba,2003,138000000000.0,5200.0,1190.0
2146,Cuba,2004,147000000000.0,5170.0,1180.0
2147,Cuba,2005,158000000000.0,5250.0,1160.0
2148,Cuba,2006,178000000000.0,5920.0,1230.0
2149,Cuba,2007,190000000000.0,6050.0,1300.0
2150,Cuba,2008,198000000000.0,6340.0,1320.0
2151,Cuba,2009,201000000000.0,6480.0,1330.0
2152,Cuba,2010,206000000000.0,6700.0,1300.0
2153,Cuba,2011,212000000000.0,6930.0,1330.0
2154,Cuba,2012,218000000000.0,7140.0,1380.0
2155,Cuba,2013,218000000000.0,7380.0,1440.0
2156,Cyprus,1965,3950000000.0,6040.0,991.0
2157,Cyprus,1966,4140000000.0,6410.0,991.0
2158,Cyprus,1967,4350000000.0,7270.0,991.0
2159,Cyprus,1968,4570000000.0,7590.0,991.0
2160,Cyprus,1969,4810000000.0,8270.0,991.0
2161,Cyprus,1970,5060000000.0,8510.0,991.0
2162,Cyprus,1971,5770000000.0,9590.0,991.0
2163,Cyprus,1972,6250000000.0,10200.0,1130.0
2164,Cyprus,1973,6500000000.0,10400.0,1220.0
2165,Cyprus,1974,6450000000.0,8600.0,1040.0
2166,Cyprus,1975,5470000000.0,7350.0,1030.0
2167,Cyprus,1976,6590000000.0,8890.0,1140.0
2168,Cyprus,1977,7730000000.0,10400.0,1220.0
2169,Cyprus,1978,8380000000.0,11200.0,1280.0
2170,Cyprus,1979,9230000000.0,12300.0,1360.0
2171,Cyprus,1980,9750000000.0,12900.0,1420.0
2172,Cyprus,1981,9980000000.0,13200.0,1440.0
2173,Cyprus,1982,10500000000.0,14000.0,1540.0
2174,Cyprus,1983,11000000000.0,14700.0,1660.0
2175,Cyprus,1984,11900000000.0,15800.0,1680.0
2176,Cyprus,1985,12400000000.0,16500.0,1770.0
2177,Cyprus,1986,12900000000.0,17100.0,1870.0
2178,Cyprus,1987,13800000000.0,18200.0,1950.0
2179,Cyprus,1988,15100000000.0,19600.0,2090.0
2180,Cyprus,1989,16400000000.0,21100.0,2300.0
2181,Cyprus,1990,17600000000.0,22500.0,2430.0
2182,Cyprus,1991,17600000000.0,22100.0,2480.0
2183,Cyprus,1992,19200000000.0,23500.0,2840.0
2184,Cyprus,1993,19300000000.0,23100.0,3000.0
2185,Cyprus,1994,20400000000.0,24000.0,3060.0
2186,Cyprus,1995,22500000000.0,25500.0,2780.0
2187,Cyprus,1996,23100000000.0,25400.0,2820.0
2188,Cyprus,1997,23700000000.0,25700.0,2870.0
2189,Cyprus,1998,25100000000.0,27000.0,3100.0
2190,Cyprus,1999,26500000000.0,28000.0,3180.0
2191,Cyprus,2000,28100000000.0,29400.0,3370.0
2192,Cyprus,2001,29400000000.0,30200.0,3460.0
2193,Cyprus,2002,30300000000.0,31000.0,3700.0
2194,Cyprus,2003,31000000000.0,31400.0,3920.0
2195,Cyprus,2004,32100000000.0,32500.0,3950.0
2196,Cyprus,2005,33000000000.0,33600.0,4100.0
2197,Cyprus,2006,34200000000.0,34600.0,4240.0
2198,Cyprus,2007,35600000000.0,35600.0,4380.0
2199,Cyprus,2008,36400000000.0,36000.0,4550.0
2200,Cyprus,2009,35200000000.0,34400.0,4580.0
2201,Cyprus,2010,35200000000.0,33900.0,4590.0
2202,Cyprus,2011,34900000000.0,33200.0,4240.0
2203,Cyprus,2012,34000000000.0,31800.0,4040.0
2204,Cyprus,2013,32000000000.0,30000.0,3590.0
2205,Czech Republic,1965,121000000000.0,10400.0,3420.0
2206,Czech Republic,1966,126000000000.0,10700.0,3420.0
2207,Czech Republic,1967,131000000000.0,11100.0,3420.0
2208,Czech Republic,1968,137000000000.0,11500.0,3420.0
2209,Czech Republic,1969,140000000000.0,11600.0,3420.0
2210,Czech Republic,1970,143000000000.0,11700.0,3420.0
2211,Czech Republic,1971,148000000000.0,12300.0,3420.0
2212,Czech Republic,1972,153000000000.0,13000.0,3600.0
2213,Czech Republic,1973,157000000000.0,13600.0,3730.0
2214,Czech Republic,1974,163000000000.0,14200.0,3860.0
2215,Czech Republic,1975,167000000000.0,14900.0,4030.0
2216,Czech Republic,1976,169000000000.0,15400.0,4170.0
2217,Czech Republic,1977,177000000000.0,15900.0,4290.0
2218,Czech Republic,1978,179000000000.0,16500.0,4500.0
2219,Czech Republic,1979,180000000000.0,16700.0,4390.0
2220,Czech Republic,1980,185000000000.0,17000.0,4590.0
2221,Czech Republic,1981,184000000000.0,17000.0,4640.0
2222,Czech Republic,1982,187000000000.0,16800.0,4680.0
2223,Czech Republic,1983,190000000000.0,17100.0,4810.0
2224,Czech Republic,1984,194000000000.0,17500.0,4960.0
2225,Czech Republic,1985,195000000000.0,17900.0,5140.0
2226,Czech Republic,1986,198000000000.0,18500.0,5260.0
2227,Czech Republic,1987,198000000000.0,18900.0,5450.0
2228,Czech Republic,1988,203000000000.0,19400.0,5500.0
2229,Czech Republic,1989,204000000000.0,19800.0,5580.0
2230,Czech Republic,1990,198000000000.0,20000.0,5600.0
2231,Czech Republic,1991,175000000000.0,17700.0,5260.0
2232,Czech Republic,1992,174000000000.0,17600.0,5080.0
2233,Czech Republic,1993,174000000000.0,17600.0,5030.0
2234,Czech Republic,1994,178000000000.0,18100.0,5190.0
2235,Czech Republic,1995,189000000000.0,19300.0,5470.0
2236,Czech Republic,1996,197000000000.0,20100.0,5730.0
2237,Czech Republic,1997,195000000000.0,20000.0,5660.0
2238,Czech Republic,1998,194000000000.0,20000.0,5600.0
2239,Czech Republic,1999,196000000000.0,20300.0,5490.0
2240,Czech Republic,2000,204000000000.0,21200.0,5700.0
2241,Czech Republic,2001,208000000000.0,21900.0,5890.0
2242,Czech Republic,2002,212000000000.0,22300.0,5890.0
2243,Czech Republic,2003,220000000000.0,23100.0,6070.0
2244,Czech Republic,2004,230000000000.0,24200.0,6230.0
2245,Czech Republic,2005,245000000000.0,25800.0,6360.0
2246,Czech Republic,2006,262000000000.0,27500.0,6530.0
2247,Czech Republic,2007,278000000000.0,28800.0,6520.0
2248,Czech Republic,2008,286000000000.0,29400.0,6490.0
2249,Czech Republic,2009,272000000000.0,27800.0,6140.0
2250,Czech Republic,2010,279000000000.0,28400.0,6350.0
2251,Czech Republic,2011,285000000000.0,28800.0,6300.0
2252,Czech Republic,2012,282000000000.0,28500.0,6300.0
2253,Czech Republic,2013,280000000000.0,28400.0,6280.0
2254,Denmark,1965,87200000000.0,19700.0,1820.0
2255,Denmark,1966,89700000000.0,20100.0,1980.0
2256,Denmark,1967,92700000000.0,20600.0,2130.0
2257,Denmark,1968,96700000000.0,21400.0,2340.0
2258,Denmark,1969,103000000000.0,22600.0,2620.0
2259,Denmark,1970,105000000000.0,22900.0,2890.0
2260,Denmark,1971,108000000000.0,23400.0,3060.0
2261,Denmark,1972,114000000000.0,24500.0,3350.0
2262,Denmark,1973,118000000000.0,25300.0,3430.0
2263,Denmark,1974,117000000000.0,24900.0,3250.0
2264,Denmark,1975,117000000000.0,24700.0,3410.0
2265,Denmark,1976,125000000000.0,26300.0,3790.0
2266,Denmark,1977,127000000000.0,26600.0,4000.0
2267,Denmark,1978,129000000000.0,26900.0,4310.0
2268,Denmark,1979,134000000000.0,27800.0,4540.0
2269,Denmark,1980,133000000000.0,27700.0,4600.0
2270,Denmark,1981,132000000000.0,27500.0,4590.0
2271,Denmark,1982,137000000000.0,28400.0,4680.0
2272,Denmark,1983,140000000000.0,29100.0,4740.0
2273,Denmark,1984,146000000000.0,30400.0,4980.0
2274,Denmark,1985,153000000000.0,31700.0,5350.0
2275,Denmark,1986,158000000000.0,32900.0,5620.0
2276,Denmark,1987,159000000000.0,32900.0,5790.0
2277,Denmark,1988,161000000000.0,33300.0,5860.0
2278,Denmark,1989,162000000000.0,33400.0,5850.0
2279,Denmark,1990,164000000000.0,33800.0,5940.0
2280,Denmark,1991,167000000000.0,34200.0,6220.0
2281,Denmark,1992,170000000000.0,34700.0,6240.0
2282,Denmark,1993,170000000000.0,34600.0,6310.0
2283,Denmark,1994,180000000000.0,36300.0,6540.0
2284,Denmark,1995,185000000000.0,37200.0,6420.0
2285,Denmark,1996,191000000000.0,38100.0,6650.0
2286,Denmark,1997,197000000000.0,39200.0,6610.0
2287,Denmark,1998,202000000000.0,39900.0,6500.0
2288,Denmark,1999,207000000000.0,40900.0,6510.0
2289,Denmark,2000,215000000000.0,42300.0,6480.0
2290,Denmark,2001,217000000000.0,42500.0,6490.0
2291,Denmark,2002,218000000000.0,42600.0,6530.0
2292,Denmark,2003,219000000000.0,42600.0,6600.0
2293,Denmark,2004,224000000000.0,43700.0,6620.0
2294,Denmark,2005,231000000000.0,44600.0,6660.0
2295,Denmark,2006,239000000000.0,46200.0,6820.0
2296,Denmark,2007,243000000000.0,46400.0,6670.0
2297,Denmark,2008,241000000000.0,45900.0,6530.0
2298,Denmark,2009,227000000000.0,43400.0,6220.0
2299,Denmark,2010,231000000000.0,44000.0,6330.0
2300,Denmark,2011,233000000000.0,44400.0,6170.0
2301,Denmark,2012,232000000000.0,44300.0,6040.0
2302,Denmark,2013,234000000000.0,44600.0,6040.0
2401,Dominican Republic,1965,9170000000.0,2910.0,328.0
2402,Dominican Republic,1966,10400000000.0,3190.0,328.0
2403,Dominican Republic,1967,10700000000.0,3200.0,328.0
2404,Dominican Republic,1968,10800000000.0,3100.0,328.0
2405,Dominican Republic,1969,11900000000.0,3340.0,328.0
2406,Dominican Republic,1970,13200000000.0,3580.0,328.0
2407,Dominican Republic,1971,14600000000.0,3850.0,328.0
2408,Dominican Republic,1972,16400000000.0,4200.0,309.0
2409,Dominican Republic,1973,18400000000.0,4580.0,400.0
2410,Dominican Republic,1974,19400000000.0,4720.0,365.0
2411,Dominican Republic,1975,20300000000.0,4810.0,403.0
2412,Dominican Republic,1976,21700000000.0,5000.0,382.0
2413,Dominican Republic,1977,22800000000.0,5110.0,422.0
2414,Dominican Republic,1978,23300000000.0,5100.0,410.0
2415,Dominican Republic,1979,24300000000.0,5190.0,472.0
2416,Dominican Republic,1980,25700000000.0,5370.0,441.0
2417,Dominican Republic,1981,26800000000.0,5450.0,443.0
2418,Dominican Republic,1982,27200000000.0,5420.0,328.0
2419,Dominican Republic,1983,28500000000.0,5520.0,366.0
2420,Dominican Republic,1984,28500000000.0,5410.0,445.0
2421,Dominican Republic,1985,27800000000.0,5150.0,477.0
2422,Dominican Republic,1986,28700000000.0,5190.0,485.0
2423,Dominican Republic,1987,30800000000.0,5450.0,479.0
2424,Dominican Republic,1988,31000000000.0,5370.0,381.0
2425,Dominican Republic,1989,35000000000.0,5920.0,336.0
2426,Dominican Republic,1990,33300000000.0,5520.0,391.0
2427,Dominican Republic,1991,33600000000.0,5460.0,401.0
2428,Dominican Republic,1992,35800000000.0,5960.0,545.0
2429,Dominican Republic,1993,36600000000.0,6290.0,513.0
2430,Dominican Republic,1994,38200000000.0,6330.0,531.0
2431,Dominican Republic,1995,40000000000.0,6580.0,502.0
2432,Dominican Republic,1996,42900000000.0,6850.0,640.0
2433,Dominican Republic,1997,46500000000.0,7340.0,643.0
2434,Dominican Republic,1998,49900000000.0,7710.0,1100.0
2435,Dominican Republic,1999,53900000000.0,8040.0,1280.0
2436,Dominican Republic,2000,58700000000.0,8290.0,1330.0
2437,Dominican Republic,2001,60800000000.0,8370.0,1290.0
2438,Dominican Republic,2002,63500000000.0,8620.0,1390.0
2439,Dominican Republic,2003,65300000000.0,8380.0,1370.0
2440,Dominican Republic,2004,69400000000.0,8480.0,1130.0
2441,Dominican Republic,2005,75300000000.0,9150.0,1230.0
2442,Dominican Republic,2006,83000000000.0,9860.0,1330.0
2443,Dominican Republic,2007,89700000000.0,10500.0,1360.0
2444,Dominican Republic,2008,94000000000.0,10700.0,1380.0
2445,Dominican Republic,2009,96900000000.0,10600.0,1330.0
2446,Dominican Republic,2010,104000000000.0,11400.0,1390.0
2447,Dominican Republic,2011,108000000000.0,11600.0,1430.0
2448,Dominican Republic,2012,112000000000.0,11800.0,1500.0
2449,Dominican Republic,2013,116000000000.0,12200.0,1550.0
2450,Ecuador,1965,29000000000.0,4760.0,145.0
2451,Ecuador,1966,29800000000.0,4750.0,145.0
2452,Ecuador,1967,31300000000.0,4860.0,145.0
2453,Ecuador,1968,33100000000.0,4980.0,145.0
2454,Ecuador,1969,34900000000.0,5110.0,145.0
2455,Ecuador,1970,37300000000.0,5310.0,145.0
2456,Ecuador,1971,39500000000.0,5460.0,145.0
2457,Ecuador,1972,41900000000.0,5640.0,149.0
2458,Ecuador,1973,47100000000.0,6160.0,163.0
2459,Ecuador,1974,49900000000.0,6350.0,174.0
2460,Ecuador,1975,52500000000.0,6500.0,196.0
2461,Ecuador,1976,57600000000.0,6930.0,223.0
2462,Ecuador,1977,61200000000.0,7170.0,252.0
2463,Ecuador,1978,65400000000.0,7470.0,292.0
2464,Ecuador,1979,69000000000.0,7660.0,327.0
2465,Ecuador,1980,72200000000.0,7800.0,360.0
2466,Ecuador,1981,75100000000.0,7910.0,384.0
2467,Ecuador,1982,75900000000.0,7790.0,404.0
2468,Ecuador,1983,74300000000.0,7440.0,409.0
2469,Ecuador,1984,77300000000.0,7550.0,412.0
2470,Ecuador,1985,80600000000.0,7670.0,398.0
2471,Ecuador,1986,82900000000.0,7700.0,418.0
2472,Ecuador,1987,77600000000.0,7040.0,452.0
2473,Ecuador,1988,85800000000.0,7610.0,452.0
2474,Ecuador,1989,85700000000.0,7440.0,446.0
2475,Ecuador,1990,87900000000.0,7460.0,481.0
2476,Ecuador,1991,92500000000.0,7600.0,509.0
2477,Ecuador,1992,95400000000.0,7590.0,522.0
2478,Ecuador,1993,97500000000.0,7560.0,517.0
2479,Ecuador,1994,102000000000.0,7710.0,550.0
2480,Ecuador,1995,105000000000.0,7720.0,552.0
2481,Ecuador,1996,106000000000.0,7680.0,612.0
2482,Ecuador,1997,110000000000.0,7850.0,655.0
2483,Ecuador,1998,110000000000.0,7940.0,687.0
2484,Ecuador,1999,102000000000.0,7420.0,635.0
2485,Ecuador,2000,86800000000.0,7360.0,635.0
2486,Ecuador,2001,91400000000.0,7510.0,647.0
2487,Ecuador,2002,92300000000.0,7690.0,688.0
2488,Ecuador,2003,96100000000.0,7760.0,716.0
2489,Ecuador,2004,104000000000.0,8260.0,824.0
2490,Ecuador,2005,110000000000.0,8550.0,795.0
2491,Ecuador,2006,115000000000.0,8780.0,862.0
2492,Ecuador,2007,117000000000.0,8820.0,953.0
2493,Ecuador,2008,125000000000.0,9230.0,1080.0
2494,Ecuador,2009,126000000000.0,9130.0,1100.0
2495,Ecuador,2010,130000000000.0,9310.0,1140.0
2496,Ecuador,2011,140000000000.0,9880.0,1210.0
2497,Ecuador,2012,147000000000.0,10300.0,1280.0
2498,Ecuador,2013,153000000000.0,10600.0,1330.0
2499,Egypt,1965,107000000000.0,3170.0,204.0
2500,Egypt,1966,108000000000.0,3100.0,204.0
2501,Egypt,1967,107000000000.0,2980.0,204.0
2502,Egypt,1968,109000000000.0,2950.0,204.0
2503,Egypt,1969,117000000000.0,3080.0,204.0
2504,Egypt,1970,125000000000.0,3210.0,204.0
2505,Egypt,1971,131000000000.0,3270.0,204.0
2506,Egypt,1972,134000000000.0,3250.0,201.0
2507,Egypt,1973,138000000000.0,3270.0,197.0
2508,Egypt,1974,143000000000.0,3310.0,218.0
2509,Egypt,1975,158000000000.0,3550.0,240.0
2510,Egypt,1976,183000000000.0,4000.0,274.0
2511,Egypt,1977,206000000000.0,4380.0,308.0
2512,Egypt,1978,220000000000.0,4550.0,322.0
2513,Egypt,1979,235000000000.0,4740.0,347.0
2514,Egypt,1980,258000000000.0,5060.0,382.0
2515,Egypt,1981,265000000000.0,5060.0,418.0
2516,Egypt,1982,291000000000.0,5390.0,458.0
2517,Egypt,1983,311000000000.0,5610.0,503.0
2518,Egypt,1984,328000000000.0,5740.0,522.0
2519,Egypt,1985,347000000000.0,5910.0,497.0
2520,Egypt,1986,354000000000.0,5860.0,590.0
2521,Egypt,1987,364000000000.0,5840.0,620.0
2522,Egypt,1988,379000000000.0,5920.0,635.0
2523,Egypt,1989,391000000000.0,5940.0,657.0
2524,Egypt,1990,398000000000.0,5900.0,678.0
2525,Egypt,1991,383000000000.0,5830.0,694.0
2526,Egypt,1992,394000000000.0,5960.0,698.0
2527,Egypt,1993,399000000000.0,6010.0,714.0
2528,Egypt,1994,413000000000.0,6130.0,727.0
2529,Egypt,1995,430000000000.0,6280.0,745.0
2530,Egypt,1996,449000000000.0,6460.0,803.0
2531,Egypt,1997,472000000000.0,6680.0,842.0
2532,Egypt,1998,496000000000.0,6920.0,885.0
2533,Egypt,1999,525000000000.0,7190.0,942.0
2534,Egypt,2000,551000000000.0,7500.0,977.0
2535,Egypt,2001,570000000000.0,7620.0,1030.0
2536,Egypt,2002,587000000000.0,7660.0,1080.0
2537,Egypt,2003,606000000000.0,7760.0,1150.0
2538,Egypt,2004,631000000000.0,7930.0,1190.0
2539,Egypt,2005,660000000000.0,8140.0,1260.0
2540,Egypt,2006,705000000000.0,8540.0,1330.0
2541,Egypt,2007,744000000000.0,8990.0,1420.0
2542,Egypt,2008,795000000000.0,9460.0,1470.0
2543,Egypt,2009,828000000000.0,9720.0,1540.0
2544,Egypt,2010,866000000000.0,10000.0,1580.0
2545,Egypt,2011,877000000000.0,9980.0,1690.0
2546,Egypt,2012,889000000000.0,9980.0,1690.0
2547,Egypt,2013,905000000000.0,9970.0,1680.0
2548,El Salvador,1965,17100000000.0,4610.0,169.0
2549,El Salvador,1966,18200000000.0,4760.0,169.0
2550,El Salvador,1967,19100000000.0,4860.0,169.0
2551,El Salvador,1968,19600000000.0,4840.0,169.0
2552,El Salvador,1969,20100000000.0,4820.0,169.0
2553,El Salvador,1970,20500000000.0,4770.0,169.0
2554,El Salvador,1971,21400000000.0,4860.0,169.0
2555,El Salvador,1972,22700000000.0,5010.0,182.0
2556,El Salvador,1973,23700000000.0,5140.0,204.0
2557,El Salvador,1974,25300000000.0,5330.0,216.0
2558,El Salvador,1975,26600000000.0,5480.0,210.0
2559,El Salvador,1976,27500000000.0,5550.0,240.0
2560,El Salvador,1977,28900000000.0,5730.0,259.0
2561,El Salvador,1978,30600000000.0,5930.0,282.0
2562,El Salvador,1979,29900000000.0,5680.0,290.0
2563,El Salvador,1980,27500000000.0,5110.0,274.0
2564,El Salvador,1981,25900000000.0,4740.0,260.0
2565,El Salvador,1982,25100000000.0,4510.0,255.0
2566,El Salvador,1983,25300000000.0,4490.0,276.0
2567,El Salvador,1984,25900000000.0,4520.0,286.0
2568,El Salvador,1985,26400000000.0,4530.0,296.0
2569,El Salvador,1986,26500000000.0,4470.0,301.0
2570,El Salvador,1987,27100000000.0,4490.0,319.0
2571,El Salvador,1988,27400000000.0,4480.0,329.0
2572,El Salvador,1989,27600000000.0,4440.0,330.0
2573,El Salvador,1990,28300000000.0,4510.0,352.0
2574,El Salvador,1991,29100000000.0,4520.0,371.0
2575,El Salvador,1992,31200000000.0,4770.0,385.0
2576,El Salvador,1993,33100000000.0,4980.0,438.0
2577,El Salvador,1994,34900000000.0,5140.0,474.0
2578,El Salvador,1995,36900000000.0,5320.0,505.0
2579,El Salvador,1996,37200000000.0,5310.0,516.0
2580,El Salvador,1997,38400000000.0,5420.0,556.0
2581,El Salvador,1998,39300000000.0,5520.0,571.0
2582,El Salvador,1999,40100000000.0,5590.0,589.0
2583,El Salvador,2000,40500000000.0,5610.0,615.0
2584,El Salvador,2001,40600000000.0,5620.0,627.0
2585,El Salvador,2002,40900000000.0,5680.0,667.0
2586,El Salvador,2003,41000000000.0,5740.0,694.0
2587,El Salvador,2004,41100000000.0,5760.0,690.0
2588,El Salvador,2005,41700000000.0,5890.0,755.0
2589,El Salvador,2006,43400000000.0,6120.0,817.0
2590,El Salvador,2007,45000000000.0,6200.0,882.0
2591,El Salvador,2008,45600000000.0,6310.0,856.0
2592,El Salvador,2009,44200000000.0,6150.0,846.0
2593,El Salvador,2010,44800000000.0,6280.0,857.0
2594,El Salvador,2011,45800000000.0,6490.0,881.0
2595,El Salvador,2012,46700000000.0,6650.0,916.0
2596,El Salvador,2013,47500000000.0,6760.0,959.0
2646,Eritrea,1965,1670000000.0,1080.0,54.5
2647,Eritrea,1966,1760000000.0,1120.0,54.5
2648,Eritrea,1967,1880000000.0,1180.0,54.5
2649,Eritrea,1968,1990000000.0,1230.0,54.5
2650,Eritrea,1969,2070000000.0,1260.0,54.5
2651,Eritrea,1970,2040000000.0,1230.0,54.5
2652,Eritrea,1971,2130000000.0,1260.0,54.5
2653,Eritrea,1972,2220000000.0,1290.0,54.5
2654,Eritrea,1973,2260000000.0,1300.0,54.5
2655,Eritrea,1974,2270000000.0,1280.0,54.5
2656,Eritrea,1975,2180000000.0,1210.0,54.5
2657,Eritrea,1976,2210000000.0,1200.0,54.5
2658,Eritrea,1977,2240000000.0,1200.0,54.5
2659,Eritrea,1978,2150000000.0,1120.0,54.5
2660,Eritrea,1979,2420000000.0,1230.0,54.5
2661,Eritrea,1980,2490000000.0,1250.0,54.5
2662,Eritrea,1981,2570000000.0,1270.0,54.5
2663,Eritrea,1982,2590000000.0,1260.0,54.5
2664,Eritrea,1983,2770000000.0,1330.0,54.5
2665,Eritrea,1984,2690000000.0,1270.0,54.5
